Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG46,OUT018,1606.0
DRC01,OUT010,-1050.0
FDB15,OUT027,5614.0
NCA17,OUT027,3838.0
FDF10,OUT046,2392.0
FDR26,OUT027,4326.0
FDI02,OUT049,1918.0
NCM54,OUT010,90.0
FDF14,OUT013,2440.0
FDJ33,OUT010,66.0
FDM20,OUT035,4090.0
FDC03,OUT027,4626.0
NCX05,OUT046,1832.0
NCM41,OUT027,2934.0
NCU29,OUT010,426.0
FDQ59,OUT017,1512.0
FDH46,OUT010,-218.0
FDH09,OUT013,872.0
NCD06,OUT045,676.0
FDC15,OUT035,2650.0
DRD37,OUT027,2226.0
FDT28,OUT027,3862.0
FDR28,OUT027,4134.0
FDT38,OUT017,1504.0
FDV34,OUT027,2766.0
FDY52,OUT035,1242.0
FDB34,OUT013,1416.0
DRL23,OUT018,1418.0
DRB24,OUT046,2452.0
FDJ50,OUT046,920.0
FDQ49,OUT035,2706.0
FDP20,OUT035,2194.0
FDV19,OUT027,4062.0
NCR54,OUT045,2996.0
FDO09,OUT010,2226.0
FDS57,OUT018,2010.0
FDN10,OUT049,1974.0
FDV23,OUT049,2086.0
FDY28,OUT049,3502.0
DRG51,OUT013,2588.0
FDD45,OUT019,-426.0
NCL18,OUT027,4478.0
NCM29,OUT013,2080.0
FDF17,OUT027,4598.0
FDE22,OUT017,2684.0
FDQ22,OUT017,756.0
FDS01,OUT013,2880.0
FDW35,OUT027,2206.0
FDJ33,OUT046,2040.0
NCF54,OUT035,2890.0
FDE09,OUT013,1800.0
NCE06,OUT045,2460.0
DRH49,OUT049,1374.0
FDY43,OUT045,2636.0
NCT05,OUT017,4092.0
FDZ34,OUT045,2980.0
FDL38,OUT017,1580.0
FDZ31,OUT017,3152.0
FDR14,OUT035,1110.0
NCN54,OUT049,1330.0
NCC42,OUT027,3678.0
FDK08,OUT017,1764.0
FDP59,OUT013,1760.0
FDV22,OUT035,2754.0
FDD33,OUT035,3894.0
DRE60,OUT027,5026.0
FDK52,OUT046,3588.0
FDA02,OUT017,2492.0
FDM56,OUT049,1838.0
FDE57,OUT035,2470.0
FDM32,OUT045,1380.0
NCQ30,OUT027,3398.0
FDQ27,OUT027,3214.0
FDT60,OUT027,3478.0
FDU43,OUT049,3918.0
NCO55,OUT035,1874.0
FDG02,OUT045,2980.0
FDJ28,OUT013,3048.0
FDP40,OUT045,1788.0
FDJ38,OUT045,3012.0
NCC54,OUT017,3868.0
NCZ41,OUT046,1972.0
FDK38,OUT019,462.0
FDU52,OUT013,2496.0
FDC40,OUT046,1296.0
NCR30,OUT017,1276.0
NCN18,OUT017,1852.0
FDB50,OUT035,1462.0
FDG04,OUT013,3016.0
FDR26,OUT035,3014.0
NCT17,OUT018,2694.0
FDX35,OUT027,5110.0
FDS12,OUT046,2028.0
NCZ29,OUT027,3454.0
FDB38,OUT010,706.0
FDP12,OUT013,704.0
FDP22,OUT046,904.0
FDS26,OUT018,3842.0
FDR52,OUT046,3092.0
DRJ13,OUT046,2548.0
FDU48,OUT027,3574.0
FDE29,OUT035,1190.0
NCT29,OUT049,1996.0
DRK37,OUT018,2714.0
FDK55,OUT046,1432.0
FDR07,OUT046,1552.0
FDO21,OUT027,5090.0
FDK46,OUT049,4202.0
FDB12,OUT045,1656.0
FDT31,OUT027,4486.0
FDJ33,OUT045,1972.0
FDC26,OUT027,3238.0
NCQ02,OUT045,2892.0
FDP08,OUT010,1170.0
FDB11,OUT027,5054.0
FDV55,OUT013,2352.0
FDW20,OUT049,2034.0
NCJ18,OUT019,-58.0
FDC41,OUT018,958.0
FDE14,OUT027,3166.0
FDG35,OUT013,2856.0
FDF45,OUT035,1206.0
FDS19,OUT027,2790.0
FDS58,OUT019,678.0
FDA26,OUT017,3636.0
FDM32,OUT049,1514.0
FDL45,OUT046,2036.0
FDZ55,OUT049,2642.0
FDY37,OUT049,2390.0
FDO46,OUT046,3092.0
FDQ60,OUT046,1968.0
FDA19,OUT018,1830.0
FDL15,OUT046,2464.0
FDM10,OUT018,3102.0
NCL05,OUT017,788.0
DRK49,OUT010,-1218.0
NCE18,OUT027,5414.0
FDG40,OUT049,682.0
DRI59,OUT045,3424.0
FDK28,OUT035,4254.0
NCD06,OUT019,-1190.0
FDO11,OUT019,2094.0
FDK27,OUT046,1940.0
FDT43,OUT027,2334.0
FDD38,OUT018,1438.0
FDA16,OUT049,3574.0
FDL14,OUT027,3986.0
NCM17,OUT049,788.0
FDD20,OUT045,1932.0
FDA40,OUT045,1408.0
FDL43,OUT045,1216.0
FDV15,OUT045,1576.0
FDE52,OUT046,1512.0
NCL17,OUT010,346.0
NCJ31,OUT045,3644.0
FDR60,OUT045,1200.0
NCA18,OUT035,2022.0
FDS21,OUT027,2578.0
FDW09,OUT035,1530.0
FDL26,OUT035,2658.0
FDS47,OUT018,1166.0
FDC39,OUT046,3260.0
FDT51,OUT035,2046.0
FDK40,OUT035,4366.0
NCG19,OUT045,3596.0
FDZ07,OUT046,1068.0
FDF08,OUT027,2966.0
FDO04,OUT013,944.0
FDK41,OUT018,1078.0
FDP15,OUT049,4110.0
NCD43,OUT018,1402.0
NCP18,OUT013,2360.0
FDZ51,OUT046,1564.0
DRH13,OUT035,1934.0
FDF38,OUT045,672.0
NCI43,OUT045,724.0
FDM38,OUT027,2422.0
FDS03,OUT013,1088.0
DRJ47,OUT017,2800.0
FDT50,OUT010,-310.0
FDV02,OUT046,2748.0
NCG18,OUT017,1748.0
FDW52,OUT046,2676.0
FDS40,OUT035,834.0
FDN31,OUT017,3136.0
FDA37,OUT045,1956.0
FDA15,OUT046,3968.0
FDL39,OUT046,2924.0
FDJ53,OUT045,1892.0
FDX22,OUT013,3408.0
NCZ42,OUT045,3676.0
FDD56,OUT027,4314.0
FDD40,OUT017,3220.0
FDS50,OUT013,3504.0
NCN14,OUT013,2896.0
FDT15,OUT013,2976.0
NCS18,OUT027,3190.0
NCO26,OUT010,-110.0
FDF58,OUT018,766.0
NCB19,OUT013,1384.0
FDH26,OUT017,2404.0
DRB24,OUT027,3898.0
FDA49,OUT018,1134.0
FDB32,OUT045,1484.0
FDI36,OUT017,3268.0
NCA17,OUT010,426.0
FDH22,OUT013,2016.0
NCM26,OUT018,2134.0
FDT15,OUT027,4438.0
FDB16,OUT018,1162.0
NCP54,OUT027,3430.0
FDJ36,OUT013,1696.0
FDO28,OUT045,1860.0
FDU09,OUT013,968.0
FDF29,OUT017,2220.0
FDY08,OUT013,2288.0
DRJ59,OUT018,358.0
FDT23,OUT027,2818.0
FDU15,OUT018,438.0
FDT47,OUT013,1640.0
FDI53,OUT019,730.0
FDR59,OUT018,3914.0
FDD53,OUT035,894.0
FDY51,OUT017,3580.0
FDT04,OUT049,722.0
FDU51,OUT049,2922.0
FDG14,OUT035,2670.0
NCU06,OUT045,3540.0
DRG25,OUT046,2944.0
DRH49,OUT035,1538.0
FDN15,OUT035,2430.0
FDL43,OUT018,994.0
NCT18,OUT049,2940.0
NCB31,OUT013,4088.0
FDK57,OUT035,2114.0
FDY04,OUT019,730.0
NCP54,OUT046,1924.0
FDF41,OUT013,3864.0
FDM01,OUT045,1636.0
FDW03,OUT045,1676.0
FDF28,OUT045,1948.0
FDY37,OUT017,2420.0
FDQ03,OUT017,3892.0
FDP51,OUT027,3446.0
FDJ40,OUT017,1936.0
FDC32,OUT049,1586.0
DRI49,OUT027,2754.0
NCW54,OUT017,988.0
FDF09,OUT017,772.0
FDP45,OUT018,3742.0
DRJ23,OUT018,2678.0
FDS59,OUT017,1940.0
FDY08,OUT046,2252.0
FDX16,OUT049,2438.0
FDY16,OUT018,2698.0
FDK32,OUT035,2678.0
FDQ22,OUT013,696.0
NCC31,OUT018,2198.0
FDG58,OUT049,2574.0
DRF48,OUT013,2996.0
DRH36,OUT049,1262.0
NCR30,OUT035,1390.0
FDB03,OUT019,1918.0
FDZ28,OUT027,3550.0
FDR35,OUT017,3260.0
DRD15,OUT027,5130.0
FDJ33,OUT019,110.0
FDA56,OUT010,38.0
FDP56,OUT046,824.0
NCT30,OUT046,776.0
FDK15,OUT017,1720.0
FDH44,OUT018,2118.0
FDV01,OUT013,2512.0
DRG03,OUT017,2508.0
FDG50,OUT027,2950.0
FDR16,OUT010,1522.0
FDZ60,OUT046,1724.0
DRG03,OUT045,2364.0
FDS56,OUT018,3954.0
FDU33,OUT045,732.0
DRD27,OUT035,1778.0
FDW22,OUT046,3580.0
DRA24,OUT045,2548.0
FDF38,OUT049,802.0
FDX48,OUT013,2520.0
FDS58,OUT018,2354.0
FDC32,OUT046,1500.0
NCQ29,OUT045,4012.0
DRK39,OUT018,1086.0
NCS38,OUT017,1900.0
DRO47,OUT013,1788.0
DRG27,OUT027,2162.0
FDC57,OUT027,4562.0
FDS55,OUT046,2352.0
NCJ06,OUT018,1622.0
FDO01,OUT019,222.0
NCM55,OUT045,2836.0
FDC52,OUT049,2566.0
FDQ15,OUT045,1260.0
NCT30,OUT027,2238.0
NCR42,OUT027,2014.0
FDD28,OUT035,1166.0
FDQ34,OUT049,1750.0
FDZ12,OUT027,3750.0
DRE13,OUT019,-530.0
NCN07,OUT019,186.0
FDM28,OUT035,3074.0
FDI10,OUT017,2876.0
FDQ25,OUT013,2784.0
FDA38,OUT010,1922.0
DRI13,OUT049,3490.0
FDY20,OUT027,2982.0
NCZ53,OUT035,3142.0
NCM31,OUT013,2272.0
DRB01,OUT017,3080.0
DRF37,OUT046,4104.0
NCF42,OUT049,2830.0
FDF16,OUT018,2114.0
FDB41,OUT013,848.0
FDR34,OUT013,3656.0
FDR15,OUT018,2274.0
NCV42,OUT019,-142.0
FDW51,OUT035,3602.0
FDU36,OUT017,1688.0
FDX60,OUT049,1398.0
FDY03,OUT035,2054.0
FDW55,OUT045,3908.0
FDT01,OUT010,1454.0
FDG58,OUT013,2520.0
FDK21,OUT017,4060.0
NCS41,OUT019,946.0
FDS10,OUT045,2820.0
NCT53,OUT046,2602.0
FDJ28,OUT018,2770.0
FDX44,OUT045,1364.0
FDT20,OUT018,402.0
FDO44,OUT017,1868.0
NCX17,OUT049,3736.0
FDY01,OUT017,2000.0
FDJ12,OUT027,4846.0
DRK35,OUT018,346.0
FDD47,OUT019,778.0
NCM53,OUT035,1870.0
FDO45,OUT013,1480.0
NCM42,OUT010,-174.0
FDE04,OUT046,2896.0
NCI30,OUT027,5358.0
FDZ19,OUT013,2792.0
FDW57,OUT013,2872.0
FDA25,OUT013,1704.0
FDT22,OUT046,976.0
FDP51,OUT013,1960.0
FDD48,OUT027,3358.0
FDY39,OUT035,3158.0
FDO48,OUT010,1650.0
FDD23,OUT027,4470.0
DRN35,OUT027,2090.0
FDT01,OUT035,3606.0
FDC20,OUT010,-990.0
DRJ35,OUT035,1210.0
FDB32,OUT046,1528.0
FDL24,OUT046,2816.0
NCV42,OUT035,1982.0
FDZ46,OUT046,1772.0
FDC15,OUT013,2472.0
FDD08,OUT019,-1254.0
FDY50,OUT049,1530.0
FDD36,OUT013,1936.0
FDG57,OUT027,2302.0
FDL21,OUT018,486.0
FDN16,OUT027,3170.0
FDJ09,OUT027,2254.0
FDS01,OUT010,954.0
FDV33,OUT017,4264.0
DRE12,OUT017,1920.0
FDR07,OUT013,1576.0
FDP48,OUT010,1058.0
NCB55,OUT035,1098.0
FDQ08,OUT013,1056.0
FDR34,OUT035,3898.0
FDO33,OUT046,1804.0
FDP13,OUT045,628.0
FDX12,OUT049,3958.0
NCT06,OUT049,2690.0
FDR16,OUT019,1522.0
FDE36,OUT046,2688.0
FDZ36,OUT049,3066.0
FDV13,OUT045,1412.0
NCZ17,OUT035,782.0
FDU56,OUT045,2848.0
FDM09,OUT035,2958.0
FDV02,OUT017,2836.0
FDS34,OUT018,1586.0
FDA11,OUT049,1634.0
FDP09,OUT017,3460.0
FDB29,OUT027,3366.0
FDT19,OUT017,2900.0
DRH15,OUT017,820.0
FDY38,OUT046,3736.0
FDF14,OUT027,3910.0
FDN48,OUT010,-406.0
FDQ12,OUT013,3672.0
NCJ43,OUT045,2660.0
FDE17,OUT019,562.0
FDB05,OUT035,4134.0
FDH10,OUT045,2988.0
NCR06,OUT017,772.0
FDU32,OUT018,1698.0
FDD56,OUT049,2874.0
FDO36,OUT018,2610.0
FDH16,OUT010,-422.0
FDX10,OUT018,386.0
FDZ37,OUT017,1592.0
FDU31,OUT010,1590.0
DRC49,OUT049,2326.0
FDL15,OUT045,2364.0
FDN32,OUT019,1046.0
DRH59,OUT027,2666.0
NCU29,OUT049,2410.0
FDR37,OUT019,1054.0
FDS14,OUT018,2246.0
FDU02,OUT027,5062.0
FDJ08,OUT035,3250.0
NCZ06,OUT045,3884.0
FDO31,OUT049,1466.0
FDH31,OUT018,1426.0
FDS58,OUT017,2704.0
NCA53,OUT027,2278.0
FDF50,OUT046,3148.0
NCW42,OUT049,3560.0
NCQ17,OUT045,2372.0
FDK51,OUT018,3910.0
NCW41,OUT010,562.0
NCR29,OUT017,988.0
FDB08,OUT019,626.0
FDA40,OUT027,2910.0
FDL14,OUT018,2306.0
FDB47,OUT046,3296.0
FDO03,OUT035,3862.0
DRK13,OUT019,1170.0
FDX13,OUT010,2018.0
FDF52,OUT046,2916.0
FDT11,OUT013,3064.0
FDB08,OUT013,2576.0
FDQ28,OUT018,2258.0
FDD29,OUT045,3932.0
NCQ29,OUT027,5558.0
NCO02,OUT013,1048.0
FDR56,OUT010,1218.0
NCM54,OUT049,2050.0
FDP51,OUT035,2114.0
FDT38,OUT013,1392.0
FDZ20,OUT018,3738.0
FDJ53,OUT013,1952.0
FDX13,OUT049,4026.0
FDP58,OUT035,3674.0
NCK31,OUT019,-1074.0
FDA35,OUT018,1754.0
FDV37,OUT018,2926.0
NCO07,OUT027,4838.0
FDA20,OUT045,2912.0
FDZ59,OUT035,2922.0
NCY17,OUT017,796.0
FDQ28,OUT035,2686.0
FDV35,OUT017,2548.0
FDQ36,OUT013,656.0
FDD34,OUT018,2350.0
FDK51,OUT045,4108.0
FDV31,OUT035,2986.0
FDR04,OUT035,1770.0
FDR14,OUT049,986.0
DRC36,OUT010,878.0
FDE39,OUT019,30.0
FDP57,OUT049,1766.0
FDE57,OUT046,2272.0
NCN18,OUT046,1752.0
NCQ05,OUT018,2102.0
FDW47,OUT035,2130.0
FDV46,OUT035,2410.0
NCP29,OUT045,924.0
FDE09,OUT018,1530.0
NCU06,OUT027,5070.0
FDT19,OUT010,862.0
DRF15,OUT017,2504.0
DRI51,OUT013,2700.0
NCX54,OUT013,1664.0
DRE01,OUT013,3780.0
NCB07,OUT045,2980.0
FDU50,OUT035,2082.0
FDG40,OUT035,798.0
FDW10,OUT018,2518.0
FDX51,OUT013,3152.0
NCP17,OUT045,940.0
FDP21,OUT035,3238.0
FDL04,OUT045,1616.0
FDV23,OUT013,1984.0
FDF24,OUT046,1380.0
FDH56,OUT027,3354.0
FDB51,OUT049,1114.0
FDI58,OUT027,3062.0
FDR20,OUT013,848.0
FDC51,OUT018,1766.0
FDB16,OUT027,2886.0
FDE40,OUT049,1118.0
NCM17,OUT035,902.0
FDU56,OUT035,3138.0
FDS32,OUT019,394.0
FDX02,OUT049,3630.0
FDT39,OUT027,3970.0
FDE35,OUT017,1108.0
NCI42,OUT019,1394.0
DRL23,OUT046,1692.0
FDA10,OUT046,1944.0
FDA11,OUT013,1576.0
NCM06,OUT046,2436.0
NCT05,OUT035,4238.0
NCQ02,OUT010,1018.0
NCY06,OUT049,2118.0
FDY56,OUT035,3794.0
FDL02,OUT035,1914.0
NCI06,OUT035,2998.0
FDQ14,OUT045,2332.0
FDQ12,OUT017,3724.0
FDP36,OUT046,864.0
FDK21,OUT027,5454.0
FDO40,OUT045,2296.0
NCK54,OUT019,-58.0
FDY09,OUT018,2554.0
NCW30,OUT049,4174.0
NCC55,OUT027,2070.0
FDE58,OUT018,1618.0
FDR39,OUT013,2936.0
FDU28,OUT049,3082.0
FDH08,OUT017,3724.0
FDG35,OUT045,2772.0
FDG22,OUT049,734.0
FDC34,OUT035,2714.0
FDP15,OUT018,3754.0
FDK34,OUT010,1874.0
FDU45,OUT035,2110.0
FDQ04,OUT027,2158.0
FDX22,OUT018,3114.0
FDB45,OUT017,1780.0
NCH43,OUT027,4878.0
DRE60,OUT046,3508.0
FDD17,OUT027,5222.0
NCM54,OUT017,2100.0
NCH55,OUT013,2024.0
NCT06,OUT017,2692.0
FDA48,OUT027,4974.0
FDY58,OUT027,5094.0
FDO25,OUT045,3272.0
FDN50,OUT045,1516.0
FDH35,OUT035,2822.0
FDK09,OUT045,3524.0
FDO16,OUT013,1376.0
FDW11,OUT045,988.0
FDU47,OUT027,3766.0
NCQ42,OUT010,106.0
FDK55,OUT027,2934.0
FDN08,OUT049,1994.0
FDT57,OUT045,3700.0
FDJ12,OUT018,3074.0
DRL59,OUT017,956.0
NCN53,OUT046,588.0
FDO51,OUT010,-1118.0
FDK56,OUT017,3084.0
FDY12,OUT035,1106.0
FDU15,OUT035,878.0
FDQ19,OUT046,3900.0
DRF15,OUT045,2364.0
DRE25,OUT019,-454.0
FDK57,OUT018,1650.0
FDD33,OUT010,1730.0
FDR34,OUT027,5150.0
FDU04,OUT045,1900.0
FDE35,OUT019,-862.0
NCD31,OUT035,2766.0
FDJ56,OUT035,1798.0
NCU53,OUT046,2598.0
FDD39,OUT035,3598.0
NCU17,OUT019,-294.0
FDJ20,OUT046,2012.0
NCW41,OUT018,2202.0
FDL52,OUT035,906.0
FDS39,OUT035,2474.0
DRJ47,OUT045,2672.0
FDP13,OUT010,-1206.0
DRK39,OUT010,-590.0
FDF28,OUT010,154.0
FDB09,OUT045,1944.0
FDM51,OUT046,1676.0
DRM49,OUT018,502.0
DRF23,OUT013,2780.0
DRH01,OUT035,2906.0
FDH12,OUT027,3206.0
FDA28,OUT019,138.0
FDW37,OUT018,1186.0
FDF02,OUT046,1672.0
DRL37,OUT046,716.0
NCF43,OUT046,2236.0
FDH08,OUT010,1714.0
FDR34,OUT019,1774.0
NCK19,OUT049,3132.0
NCD55,OUT018,430.0
FDT27,OUT049,3822.0
FDQ57,OUT045,2292.0
FDA47,OUT035,2822.0
DRG15,OUT027,2490.0
FDE05,OUT018,2114.0
FDN46,OUT046,1664.0
FDX27,OUT027,3014.0
FDT51,OUT045,1768.0
FDU33,OUT013,808.0
FDJ16,OUT027,2454.0
FDD20,OUT019,66.0
FDT36,OUT049,654.0
DRF15,OUT027,3890.0
FDN52,OUT010,-462.0
FDC22,OUT027,4542.0
FDX15,OUT045,2468.0
FDT13,OUT013,2992.0
FDU04,OUT017,2068.0
FDU31,OUT019,1566.0
FDW59,OUT027,2870.0
NCO29,OUT046,2604.0
FDL15,OUT035,2630.0
FDI41,OUT049,2442.0
FDQ48,OUT049,1722.0
DRI39,OUT013,908.0
FDI08,OUT013,4016.0
FDC21,OUT049,1902.0
FDF58,OUT035,1246.0
FDS08,OUT010,922.0
FDE47,OUT045,1916.0
NCP18,OUT019,490.0
NCR41,OUT013,1536.0
FDA27,OUT013,4072.0
FDA43,OUT035,3282.0
FDA49,OUT045,1336.0
NCE55,OUT018,2530.0
DRM49,OUT027,2250.0
FDF22,OUT027,4870.0
FDQ15,OUT018,1066.0
NCS54,OUT017,2852.0
NCY05,OUT013,608.0
FDR45,OUT046,3800.0
FDK57,OUT049,2026.0
FDF41,OUT010,1978.0
FDV21,OUT046,2024.0
FDD51,OUT046,760.0
FDF33,OUT046,1788.0
FDA38,OUT046,3792.0
FDR56,OUT045,3072.0
NCN41,OUT017,2012.0
FDC60,OUT027,2942.0
FDB47,OUT045,3228.0
DRH01,OUT013,2764.0
FDW08,OUT046,1680.0
FDF38,OUT027,2202.0
FDY32,OUT017,2692.0
FDG34,OUT049,1898.0
FDG47,OUT019,2206.0
NCF18,OUT035,3162.0
FDL39,OUT019,1006.0
NCH55,OUT035,2182.0
DRJ35,OUT049,1062.0
FDS44,OUT035,3998.0
DRE01,OUT018,3494.0
FDY39,OUT013,3000.0
FDY32,OUT018,2306.0
FDR33,OUT027,3278.0
NCP50,OUT049,1370.0
FDZ47,OUT018,1362.0
FDU57,OUT049,2554.0
FDY44,OUT013,3152.0
DRH59,OUT018,922.0
FDB03,OUT027,5298.0
FDY46,OUT045,2900.0
FDM39,OUT045,2760.0
FDY36,OUT035,1438.0
NCM55,OUT035,3086.0
FDJ50,OUT010,-1014.0
DRL60,OUT013,2404.0
NCJ54,OUT049,3718.0
FDX59,OUT017,700.0
FDI07,OUT013,3216.0
DRF51,OUT010,-1306.0
FDM14,OUT017,1884.0
FDP21,OUT045,2972.0
FDE40,OUT035,1274.0
FDE05,OUT035,2598.0
FDM13,OUT027,3606.0
FDC34,OUT027,3998.0
NCI55,OUT018,1674.0
NCE43,OUT018,2374.0
FDW58,OUT018,1466.0
FDG60,OUT045,3636.0
FDV31,OUT017,2900.0
FDR47,OUT013,3088.0
FDM60,OUT019,-1174.0
NCF06,OUT018,3794.0
NCN26,OUT027,3318.0
FDQ59,OUT049,1526.0
FDF09,OUT046,656.0
NCS06,OUT017,4244.0
FDT44,OUT046,1888.0
FDI19,OUT017,3964.0
FDT22,OUT017,1092.0
NCF54,OUT027,4158.0
DRG25,OUT045,2872.0
FDB59,OUT017,3240.0
FDQ37,OUT017,3180.0
FDP56,OUT035,1018.0
FDW44,OUT035,2986.0
FDJ26,OUT010,1522.0
FDU43,OUT018,3526.0
FDW33,OUT045,1624.0
NCX53,OUT027,3742.0
FDN56,OUT010,450.0
DRF15,OUT049,2486.0
FDO33,OUT017,1940.0
FDZ39,OUT010,-190.0
NCJ19,OUT017,972.0
FDU01,OUT035,3170.0
FDT12,OUT035,3798.0
NCM18,OUT018,718.0
FDP19,OUT017,2148.0
NCR42,OUT049,628.0
FDN10,OUT046,1916.0
FDG44,OUT017,1016.0
FDQ10,OUT046,2740.0
DRH13,OUT049,1770.0
FDT52,OUT013,3936.0
FDM56,OUT045,1712.0
NCO43,OUT010,-302.0
NCV29,OUT035,2978.0
NCF06,OUT013,4096.0
FDO50,OUT035,1678.0
FDT59,OUT013,3656.0
FDX40,OUT027,2102.0
FDE50,OUT017,3108.0
FDX51,OUT017,3284.0
NCD30,OUT018,1290.0
FDK15,OUT013,1632.0
FDL12,OUT045,972.0
FDK46,OUT017,4204.0
DRH49,OUT010,-618.0
FDQ57,OUT046,2364.0
FDY59,OUT017,1632.0
FDO09,OUT018,3894.0
NCG30,OUT035,2166.0
FDM09,OUT017,2828.0
NCN17,OUT027,3078.0
NCS42,OUT013,1440.0
FDD02,OUT019,-30.0
FDE34,OUT013,2904.0
FDU38,OUT045,2988.0
FDB33,OUT046,2524.0
NCJ29,OUT017,1484.0
FDZ27,OUT035,1026.0
FDI40,OUT013,1656.0
FDG22,OUT013,712.0
FDT51,OUT017,1944.0
FDF20,OUT018,2890.0
FDV50,OUT035,2146.0
FDT02,OUT049,718.0
DRC49,OUT017,2392.0
FDF26,OUT049,2558.0
FDV52,OUT035,2142.0
FDX59,OUT049,698.0
FDV25,OUT035,3726.0
FDW23,OUT027,2142.0
FDE53,OUT018,1482.0
FDA19,OUT017,2196.0
FDH22,OUT046,2020.0
NCO41,OUT013,1568.0
FDX12,OUT017,3964.0
FDF17,OUT013,3152.0
FDS11,OUT045,3500.0
FDR51,OUT035,2618.0
FDT49,OUT010,-230.0
FDC56,OUT013,1936.0
FDR13,OUT027,3402.0
FDQ60,OUT035,2174.0
FDN38,OUT049,4054.0
NCL29,OUT013,2480.0
FDO13,OUT027,4094.0
FDE26,OUT018,2034.0
FDA31,OUT010,818.0
FDX14,OUT035,1430.0
FDA34,OUT045,2716.0
FDF26,OUT013,2512.0
FDE38,OUT045,2596.0
DRI11,OUT046,1816.0
FDQ60,OUT027,3418.0
FDL21,OUT027,2210.0
DRC12,OUT027,4506.0
FDC47,OUT046,3596.0
FDE57,OUT045,2180.0
FDT14,OUT045,1900.0
NCZ53,OUT046,2988.0
FDE28,OUT018,3406.0
FDR19,OUT035,2526.0
NCF54,OUT019,814.0
FDZ08,OUT046,1364.0
NCJ05,OUT018,2154.0
FDF59,OUT046,2044.0
NCO05,OUT035,1790.0
FDW24,OUT018,578.0
NCX42,OUT018,2362.0
NCA53,OUT035,982.0
FDI45,OUT019,906.0
FDG46,OUT046,1880.0
FDM20,OUT010,1938.0
FDW11,OUT010,-894.0
FDX08,OUT035,3058.0
NCK17,OUT035,862.0
FDK32,OUT018,2198.0
NCA42,OUT035,2714.0
DRI01,OUT035,2898.0
NCL55,OUT049,4050.0
DRE25,OUT018,1234.0
FDD14,OUT017,2988.0
FDB10,OUT046,3732.0
DRN11,OUT035,2474.0
FDP38,OUT018,602.0
NCA30,OUT017,3036.0
FDT15,OUT017,3084.0
NCP55,OUT018,658.0
FDF12,OUT035,2570.0
FDM21,OUT018,3774.0
FDX56,OUT035,3498.0
FDF10,OUT017,2448.0
FDT32,OUT045,2980.0
FDM51,OUT018,1426.0
NCR50,OUT018,2162.0
FDI19,OUT049,3914.0
FDX21,OUT017,1844.0
FDR31,OUT035,2574.0
FDY02,OUT013,4176.0
NCA29,OUT045,2604.0
NCX17,OUT046,3610.0
FDM12,OUT045,2992.0
FDI53,OUT027,4062.0
NCU30,OUT049,2662.0
FDC56,OUT027,3414.0
FDK27,OUT018,1726.0
NCK18,OUT017,2724.0
FDB52,OUT019,2162.0
DRG25,OUT027,4450.0
FDZ13,OUT049,982.0
FDB57,OUT019,1682.0
FDR40,OUT046,1412.0
NCO14,OUT019,-1186.0
NCN19,OUT045,2932.0
FDQ28,OUT019,602.0
FDO13,OUT018,2366.0
FDK48,OUT013,1280.0
FDU07,OUT018,2170.0
FDW20,OUT046,1980.0
FDV12,OUT010,-278.0
FDH24,OUT013,2536.0
FDV59,OUT049,3506.0
FDK57,OUT045,1860.0
FDL16,OUT027,2230.0
NCQ17,OUT046,2436.0
FDJ15,OUT018,2730.0
FDX24,OUT049,1602.0
FDT47,OUT046,1616.0
FDT10,OUT049,1130.0
FDZ37,OUT018,1218.0
FDW43,OUT027,5158.0
DRN36,OUT017,1624.0
FDJ14,OUT045,1296.0
FDA32,OUT013,3464.0
FDJ38,OUT019,1154.0
FDQ57,OUT017,2452.0
NCQ41,OUT019,1126.0
FDG56,OUT049,1118.0
DRC13,OUT027,3490.0
FDV55,OUT035,2506.0
FDQ49,OUT045,2476.0
FDE29,OUT010,-942.0
FDR03,OUT013,3312.0
FDD45,OUT049,1594.0
FDN38,OUT010,2066.0
FDT56,OUT046,1000.0
FDT48,OUT045,3116.0
FDU03,OUT049,2986.0
FDC56,OUT010,-22.0
NCO43,OUT027,3046.0
FDQ27,OUT017,1804.0
FDR03,OUT046,3324.0
DRH23,OUT010,-1082.0
FDG22,OUT045,632.0
NCJ42,OUT013,1656.0
FDR24,OUT046,1516.0
FDW60,OUT035,3058.0
FDJ08,OUT013,3024.0
DRL59,OUT018,590.0
FDG60,OUT010,1754.0
FDW27,OUT017,2640.0
FDX14,OUT018,994.0
FDC20,OUT013,960.0
NCS29,OUT018,3858.0
FDJ56,OUT046,1608.0
FDB20,OUT019,-650.0
FDL28,OUT027,5138.0
FDW01,OUT018,2154.0
FDL03,OUT046,3184.0
FDX22,OUT049,3454.0
FDJ21,OUT035,2554.0
FDR31,OUT045,2340.0
FDG21,OUT035,2638.0
FDS22,OUT027,2258.0
FDK08,OUT035,1842.0
FDE17,OUT018,2194.0
NCN30,OUT017,1620.0
FDT50,OUT046,1620.0
NCX42,OUT049,2666.0
FDJ12,OUT035,3546.0
NCA18,OUT027,3326.0
FDP23,OUT019,1534.0
FDX12,OUT013,3864.0
FDN40,OUT018,2174.0
FDV48,OUT035,1522.0
NCY54,OUT013,2688.0
FDL16,OUT010,-1174.0
FDR45,OUT018,3538.0
